"","skiacademy","bib","day","run","course","split","performance"
"8558","C","301","1",4,"B","5",0.206666666666665
"8559","C","301","1",4,"B","6",0.673333333333332
"8560","C","301","1",4,"B","7",0.706666666666667
"8561","C","301","1",5,"B","1",-0.0299999999999999
"8562","C","301","1",5,"B","4",0.156666666666666
"8563","C","301","1",5,"B","5",0.166666666666666
"8564","C","301","1",5,"B","6",0.743333333333332
"8565","C","301","1",5,"B","7",0.786666666666669
"8566","C","301","1",6,"A","1",0
"8567","C","301","1",6,"A","4",0.0766666666666662
"8568","C","301","1",6,"A","5",0.0766666666666662
"8569","C","301","1",6,"A","6",0.173333333333332
"8570","C","301","1",6,"A","7",0.186666666666667
"8571","C","301","1",8,"C","1",-0.0399999999999999
"8572","C","301","1",8,"C","4",0.476666666666665
"8573","C","301","1",8,"C","5",0.516666666666666
"8574","C","301","1",8,"C","6",1.82333333333333
"8575","C","301","1",8,"C","7",1.90666666666667
"8576","C","301","1",9,"B","1",-0.0299999999999999
"8577","C","301","1",9,"B","4",0.106666666666666
"8578","C","301","1",9,"B","5",0.116666666666665
"8579","C","301","1",9,"B","6",0.593333333333334
"8580","C","301","1",9,"B","7",0.616666666666667
"8581","C","301","1",10,"C","1",-0.0499999999999999
"8582","C","301","1",10,"C","4",0.566666666666666
"8583","C","301","1",10,"C","5",0.606666666666666
"8584","C","301","1",10,"C","6",1.76333333333333
"8585","C","301","1",10,"C","7",1.82666666666667
"8586","C","301","1",11,"C","1",-0.0399999999999999
"8587","C","301","1",11,"C","4",0.506666666666666
"8588","C","301","1",11,"C","5",0.536666666666665
"8589","C","301","1",11,"C","6",1.73333333333333
"8590","C","301","1",11,"C","7",1.79666666666667
"8591","C","301","1",12,"A","1",0
"8592","C","301","1",12,"A","4",-0.0633333333333344
"8593","C","301","1",12,"A","5",-0.0733333333333341
"8594","C","301","1",12,"A","6",-0.0566666666666684
"8595","C","301","1",12,"A","7",-0.043333333333333
"8596","C","301","2",2,"A","1",0.0099999999999999
"8597","C","301","2",2,"A","4",0.0166666666666675
"8598","C","301","2",2,"A","5",0.00666666666666593
"8599","C","301","2",2,"A","6",-0.043333333333333
"8600","C","301","2",2,"A","7",-0.0466666666666669
"8601","C","301","2",3,"C","1",0
"8602","C","301","2",3,"C","4",0.556666666666667
"8603","C","301","2",3,"C","5",0.586666666666666
"8604","C","301","2",3,"C","6",1.72666666666667
"8605","C","301","2",3,"C","7",1.77333333333333
